Country name,Year,Population growth rate
Azerbaijan,1991,1.45
Azerbaijan,1992,1.32
Azerbaijan,1993,1.2
Azerbaijan,1994,0.91
Azerbaijan,1995,0.81
Azerbaijan,1996,0.7
Azerbaijan,1997,0.58
Azerbaijan,1998,0.44
Azerbaijan,1999,1.05
Azerbaijan,2000,1.13
Azerbaijan,2001,1.09
Azerbaijan,2002,1.07
Azerbaijan,2003,1.07
Azerbaijan,2004,1.13
Azerbaijan,2005,1.19
Azerbaijan,2006,1.27
Azerbaijan,2007,1.34
Azerbaijan,2008,1.37
Azerbaijan,2009,1.28
Azerbaijan,2010,1.29
Azerbaijan,2011,1.33
Azerbaijan,2012,1.35
Azerbaijan,2013,1.35
Azerbaijan,2014,1.29
Azerbaijan,2015,1.2
Azerbaijan,2016,1.08
Azerbaijan,2017,0.82
Azerbaijan,2018,0.78
Azerbaijan,2019,0.8
Azerbaijan,2020,0.22
Azerbaijan,2021,0.32
Bahamas,1950,1.28
Bahamas,1951,1.75
Bahamas,1952,2.29
Bahamas,1953,2.73
Bahamas,1954,3.2
Bahamas,1955,3.6
Bahamas,1956,3.96
Bahamas,1957,4.21
Bahamas,1958,4.41
Bahamas,1959,4.62
Bahamas,1960,4.79
Bahamas,1961,4.95
Bahamas,1962,4.94
Bahamas,1963,4.85
Bahamas,1964,4.22
Bahamas,1965,4.33
Bahamas,1966,4.41
Bahamas,1967,4.47
Bahamas,1968,4.5
Bahamas,1969,4.13
Bahamas,1970,3.14
Bahamas,1971,2.7
Bahamas,1972,2.38
Bahamas,1973,2.2
Bahamas,1974,2.1
Bahamas,1975,2.02
Bahamas,1976,2.11
Bahamas,1977,2.15
Bahamas,1978,2.07
Bahamas,1979,1.99
Bahamas,1980,1.91
Bahamas,1981,1.81
Bahamas,1982,1.86
Bahamas,1983,1.9
Bahamas,1984,1.93
Bahamas,1985,1.99
Bahamas,1986,1.94
Bahamas,1987,1.87
Bahamas,1988,1.88
Bahamas,1989,1.96
Bahamas,1990,1.92
Bahamas,1991,2.02
Bahamas,1992,2.22
Bahamas,1993,2.13
Bahamas,1994,1.88
Bahamas,1995,1.86
Bahamas,1996,1.7
Bahamas,1997,1.71
Bahamas,1998,1.64
Bahamas,1999,1.43
Bahamas,2000,1.51
Bahamas,2001,1.31
Bahamas,2002,1.32
Bahamas,2003,1.35
Bahamas,2004,1.35
Bahamas,2005,1.38
Bahamas,2006,1.4
Bahamas,2007,1.42
Bahamas,2008,1.43
Bahamas,2009,1.45
Bahamas,2010,1.36
Bahamas,2011,1.13
Bahamas,2012,1.04
Bahamas,2013,0.83
Bahamas,2014,0.96
Bahamas,2015,0.86
Bahamas,2016,0.8
Bahamas,2017,0.73
Bahamas,2018,0.71
Bahamas,2019,0.6
Bahamas,2020,0.34
Bahamas,2021,0.36
Bahrain,1950,2.69
Bahrain,1951,2.7
Bahrain,1952,2.76
Bahrain,1953,2.82
Bahrain,1954,2.92
Bahrain,1955,3.05
Bahrain,1956,3.23
Bahrain,1957,3.44
Bahrain,1958,3.62
Bahrain,1959,3.76
Bahrain,1960,3.86
Bahrain,1961,3.81
Bahrain,1962,3.7
Bahrain,1963,3.69
Bahrain,1964,3.62
Bahrain,1965,3.16
Bahrain,1966,2.97
Bahrain,1967,2.87
Bahrain,1968,2.79
Bahrain,1969,2.72
Bahrain,1970,2.61
Bahrain,1971,4.79
Bahrain,1972,5.45
Bahrain,1973,5.35
Bahrain,1974,5.27
Bahrain,1975,5.16
Bahrain,1976,5.04
Bahrain,1977,4.9
Bahrain,1978,4.74
Bahrain,1979,4.58
Bahrain,1980,4.39
Bahrain,1981,3.64
Bahrain,1982,3.44
Bahrain,1983,3.48
Bahrain,1984,3.53
Bahrain,1985,3.57
Bahrain,1986,3.58
Bahrain,1987,3.56
Bahrain,1988,3.5
Bahrain,1989,3.42
Bahrain,1990,3.3
Bahrain,1991,3.54
Bahrain,1992,3.46
Bahrain,1993,3.38
Bahrain,1994,3.3
Bahrain,1995,3.22
Bahrain,1996,3.14
Bahrain,1997,3.05
Bahrain,1998,2.94
Bahrain,1999,2.82
Bahrain,2000,2.69
Bahrain,2001,2.54
Bahrain,2002,2.35
Bahrain,2003,5.43
Bahrain,2004,8.18
Bahrain,2005,7.63
Bahrain,2006,7.14
Bahrain,2007,6.71
Bahrain,2008,6.29
Bahrain,2009,5.8
Bahrain,2010,0
Bahrain,2011,-0.26
Bahrain,2012,2.36
Bahrain,2013,3.54
Bahrain,2014,4.14
Bahrain,2015,3.5
Bahrain,2016,3.36
Bahrain,2017,3.23
Bahrain,2018,0.94
Bahrain,2019,-0.02
Bahrain,2020,-2.24
Bahrain,2021,0.32
Bangladesh,1950,1.98
Bangladesh,1951,2.11
Bangladesh,1952,2.18
Bangladesh,1953,2.14
Bangladesh,1954,2.32
Bangladesh,1955,2.4
Bangladesh,1956,2.46
Bangladesh,1957,2.55
Bangladesh,1958,2.47
Bangladesh,1959,2.75
Bangladesh,1960,2.85
Bangladesh,1961,2.96
Bangladesh,1962,3.03
Bangladesh,1963,2.98
Bangladesh,1964,3.02
Bangladesh,1965,2.96
Bangladesh,1966,2.98
Bangladesh,1967,3.03
Bangladesh,1968,2.97
Bangladesh,1969,2.8
Bangladesh,1970,2.23
Bangladesh,1971,0.24
Bangladesh,1972,2.57
Bangladesh,1973,2.55
Bangladesh,1974,2.45
Bangladesh,1975,2.3
Bangladesh,1976,2.15
Bangladesh,1977,2.4
Bangladesh,1978,2.34
Bangladesh,1979,2.36
Bangladesh,1980,2.51
Bangladesh,1981,2.72
Bangladesh,1982,2.78
Bangladesh,1983,2.77
Bangladesh,1984,2.63
Bangladesh,1985,2.49
Bangladesh,1986,2.27
Bangladesh,1987,2.19
Bangladesh,1988,2.14
Bangladesh,1989,2.11
Bangladesh,1990,2.14
Bangladesh,1991,1.74
Bangladesh,1992,1.94
Bangladesh,1993,1.88
Bangladesh,1994,1.95
Bangladesh,1995,1.78
Bangladesh,1996,1.73
Bangladesh,1997,1.85
Bangladesh,1998,1.9
Bangladesh,1999,1.93
Bangladesh,2000,1.88
Bangladesh,2001,1.91
Bangladesh,2002,1.8
Bangladesh,2003,1.69
Bangladesh,2004,1.63
Bangladesh,2005,1.4
Bangladesh,2006,1.02
Bangladesh,2007,1.08
Bangladesh,2008,0.69
Bangladesh,2009,1.06
Bangladesh,2010,1.22
Bangladesh,2011,1.22
Bangladesh,2012,1.27
Bangladesh,2013,1.27
Bangladesh,2014,1.22
Bangladesh,2015,1.16
Bangladesh,2016,1.3
Bangladesh,2017,1.2
Bangladesh,2018,1.13
Bangladesh,2019,1.1
Bangladesh,2020,1.19
Bangladesh,2021,1.11
Barbados,1950,2.52
Barbados,1951,2.07
Barbados,1952,1.65
Barbados,1953,1.3
Barbados,1954,1
Barbados,1955,0.77
Barbados,1956,0.36
Barbados,1957,0.37
Barbados,1958,0.4
Barbados,1959,0.51
Barbados,1960,0.48
Barbados,1961,0.5
Barbados,1962,0.46
Barbados,1963,0.43
Barbados,1964,0.38
Barbados,1965,0.34
Barbados,1966,0.33
Barbados,1967,0.29
Barbados,1968,0.26
Barbados,1969,0.31
Barbados,1970,0.36
Barbados,1971,0.43
Barbados,1972,0.48
Barbados,1973,0.49
Barbados,1974,0.5
Barbados,1975,0.51
Barbados,1976,0.52
Barbados,1977,0.53
Barbados,1978,0.54
Barbados,1979,0.51
Barbados,1980,0.47
Barbados,1981,0.4
Barbados,1982,0.35
Barbados,1983,0.32
Barbados,1984,0.28
Barbados,1985,0.21
Barbados,1986,0.14
Barbados,1987,0.08
Barbados,1988,0.01
Barbados,1989,-0.01
Barbados,1990,0.09
Barbados,1991,0.32
Barbados,1992,0.31
Barbados,1993,0.29
Barbados,1994,0.25
Barbados,1995,0.2
Barbados,1996,0.17
Barbados,1997,0.15
Barbados,1998,0.16
Barbados,1999,0.24
Barbados,2000,0.13
Barbados,2001,0.41
Barbados,2002,0.4
Barbados,2003,0.38
Barbados,2004,0.37
Barbados,2005,0.35
Barbados,2006,0.35
Barbados,2007,0.4
Barbados,2008,0.47
Barbados,2009,0.37
Barbados,2010,0.3
Barbados,2011,0.27
Barbados,2012,0.25
Barbados,2013,0.23
Barbados,2014,0.22
Barbados,2015,0.21
Barbados,2016,0.2
Barbados,2017,0.18
Barbados,2018,0.17
Barbados,2019,0.18
Barbados,2020,0.19
Barbados,2021,0.17
Belarus,1950,-0.5
Belarus,1951,-0.2
Belarus,1952,0.11
Belarus,1953,0.34
Belarus,1954,0.53
Belarus,1955,0.69
Belarus,1956,0.83
Belarus,1957,0.96
Belarus,1958,1.13
Belarus,1959,1.16
Belarus,1960,1.26
Belarus,1961,1.27
Belarus,1962,1.17
Belarus,1963,1.03
Belarus,1964,0.91
Belarus,1965,0.79
Belarus,1966,0.72
Belarus,1967,0.7
Belarus,1968,0.67
Belarus,1969,0.66
Belarus,1970,0.7
Belarus,1971,0.73
Belarus,1972,0.72
Belarus,1973,0.69
Belarus,1974,0.71
Belarus,1975,0.66
Belarus,1976,0.67
Belarus,1977,0.67
Belarus,1978,0.66
Belarus,1979,0.63
Belarus,1980,0.61
Belarus,1981,0.6
Belarus,1982,0.65
Belarus,1983,0.66
Belarus,1984,0.64
Belarus,1985,0.62
Belarus,1986,0.72
Belarus,1987,0.62
Belarus,1988,0.6
Belarus,1989,0.45
Belarus,1990,0.34
Belarus,1991,0.22
Belarus,1992,0.13
Belarus,1993,-0.04
Belarus,1994,-0.06
Belarus,1995,-0.21
Belarus,1996,-0.28
Belarus,1997,-0.41
Belarus,1998,-0.43
Belarus,1999,-0.52
Belarus,2000,-0.49
Belarus,2001,-0.6
Belarus,2002,-0.7
Belarus,2003,-0.68
Belarus,2004,-0.64
Belarus,2005,-0.65
Belarus,2006,-0.57
Belarus,2007,-0.42
Belarus,2008,-0.36
Belarus,2009,-0.26
Belarus,2010,-0.28
Belarus,2011,-0.22
Belarus,2012,-0.05
Belarus,2013,0
Belarus,2014,0.06
Belarus,2015,0.08
Belarus,2016,0.07
Belarus,2017,-0.08
Belarus,2018,-0.18
Belarus,2019,-0.27
Belarus,2020,-0.57
Belarus,2021,-0.59
Belgium,1950,0.47
Belgium,1951,0.41
Belgium,1952,0.51
Belgium,1953,0.52
Belgium,1954,0.55
Belgium,1955,0.52
Belgium,1956,0.54
Belgium,1957,0.59
Belgium,1958,0.65
Belgium,1959,0.72
Belgium,1960,0.59
Belgium,1961,0.72
Belgium,1962,0.63
Belgium,1963,0.62
Belgium,1964,0.71
Belgium,1965,0.6
Belgium,1966,0.54
Belgium,1967,0.49
Belgium,1968,0.37
Belgium,1969,0.38
Belgium,1970,0.4
Belgium,1971,0.37
Belgium,1972,0.33
Belgium,1973,0.24
Belgium,1974,0.19
Belgium,1975,0.1
Belgium,1976,0.1
Belgium,1977,0.16
Belgium,1978,0.12
Belgium,1979,0.16
Belgium,1980,0.14
Belgium,1981,0.16
Belgium,1982,0.12
Belgium,1983,0.06
Belgium,1984,0.08
Belgium,1985,0.06
Belgium,1986,0.09
Belgium,1987,0.16
Belgium,1988,0.2
Belgium,1989,0.19
Belgium,1990,0.26
Belgium,1991,0.29
Belgium,1992,0.3
Belgium,1993,0.25
Belgium,1994,0.26
Belgium,1995,0.26
Belgium,1996,0.3
Belgium,1997,0.33
Belgium,1998,0.33
Belgium,1999,0.36
Belgium,2000,0.42
Belgium,2001,0.46
Belgium,2002,0.44
Belgium,2003,0.46
Belgium,2004,0.56
Belgium,2005,0.6
Belgium,2006,0.66
Belgium,2007,0.68
Belgium,2008,0.69
Belgium,2009,0.7
Belgium,2010,0.72
Belgium,2011,0.71
Belgium,2012,0.66
Belgium,2013,0.64
Belgium,2014,0.68
Belgium,2015,0.6
Belgium,2016,0.62
Belgium,2017,0.58
Belgium,2018,0.55
Belgium,2019,0.53
Belgium,2020,0.35
Belgium,2021,0.5
Belize,1950,2.78
Belize,1951,3.21
Belize,1952,2.99
Belize,1953,2.86
Belize,1954,2.78
Belize,1955,2.74
Belize,1956,2.71
Belize,1957,2.7
Belize,1958,2.66
Belize,1959,2.61
Belize,1960,2.58
Belize,1961,2.5
Belize,1962,2.61
Belize,1963,2.87
Belize,1964,2.93
Belize,1965,3
Belize,1966,3.06
Belize,1967,3.05
Belize,1968,2.99
Belize,1969,2.72
Belize,1970,1.91
Belize,1971,1.67
Belize,1972,1.49
Belize,1973,1.4
Belize,1974,1.33
Belize,1975,2.03
Belize,1976,2.02
Belize,1977,2.01
Belize,1978,1.99
Belize,1979,2.12
Belize,1980,2.48
Belize,1981,2.46
Belize,1982,2.38
Belize,1983,2.34
Belize,1984,2.3
Belize,1985,2.29
Belize,1986,2.25
Belize,1987,2.23
Belize,1988,2.21
Belize,1989,2.18
Belize,1990,2.13
Belize,1991,2.06
Belize,1992,2.01
Belize,1993,2.02
Belize,1994,2.29
Belize,1995,2.82
Belize,1996,3.26
Belize,1997,3.55
Belize,1998,3.5
Belize,1999,3.35
Belize,2000,3.14
Belize,2001,3.16
Belize,2002,3.1
Belize,2003,3.06
Belize,2004,3.01
Belize,2005,2.96
Belize,2006,2.91
Belize,2007,2.86
Belize,2008,2.78
Belize,2009,2.7
Belize,2010,2.29
Belize,2011,2.27
Belize,2012,2.24
Belize,2013,2.23
Belize,2014,2.16
Belize,2015,2.08
Belize,2016,2.02
Belize,2017,1.96
Belize,2018,1.94
Belize,2019,1.71
Belize,2020,1.26
Belize,2021,1.31
Benin,1950,0.71
Benin,1951,0.72
Benin,1952,0.78
Benin,1953,0.86
Benin,1954,0.92
Benin,1955,1.01
Benin,1956,1.11
Benin,1957,1.2
Benin,1958,1.3
Benin,1959,1.39
Benin,1960,1.48
Benin,1961,1.6
Benin,1962,1.67
Benin,1963,1.75
Benin,1964,1.82
Benin,1965,1.88
Benin,1966,1.94
Benin,1967,1.97
Benin,1968,2.03
Benin,1969,2.06
Benin,1970,2.1
Benin,1971,2.15
Benin,1972,2.21
Benin,1973,2.24
Benin,1974,2.29
Benin,1975,2.35
Benin,1976,2.42
Benin,1977,2.49
Benin,1978,2.55
Benin,1979,2.63
Benin,1980,2.73
Benin,1981,2.8
Benin,1982,2.84
Benin,1983,2.86
Benin,1984,2.89
Benin,1985,2.92
Benin,1986,2.96
Benin,1987,2.99
Benin,1988,3.01
Benin,1989,3.02
Benin,1990,3.06
Benin,1991,3.07
Benin,1992,3.06
Benin,1993,5.78
Benin,1994,1.77
Benin,1995,2.34
Benin,1996,2.79
Benin,1997,3.02
Benin,1998,3.06
Benin,1999,3.06
Benin,2000,3.02
Benin,2001,3.01
Benin,2002,3
Benin,2003,3.03
Benin,2004,3.02
Benin,2005,3.33
Benin,2006,2.8
Benin,2007,2.95
Benin,2008,2.95
Benin,2009,2.94
Benin,2010,2.93
Benin,2011,2.93
Benin,2012,2.9
Benin,2013,2.9
Benin,2014,2.96
Benin,2015,2.95
Benin,2016,2.95
Benin,2017,2.94
Benin,2018,2.9
Benin,2019,2.87
Benin,2020,2.79
Benin,2021,2.73
Bermuda,1950,1.17
Bermuda,1951,0.97
Bermuda,1952,0.98
Bermuda,1953,1.05
Bermuda,1954,1.08
Bermuda,1955,1.12
Bermuda,1956,1.38
Bermuda,1957,1.46
Bermuda,1958,1.5
Bermuda,1959,1.42
Bermuda,1960,1.59
Bermuda,1961,2.46
Bermuda,1962,2.32
Bermuda,1963,2.29
Bermuda,1964,2.31
Bermuda,1965,2.32
Bermuda,1966,2.12
Bermuda,1967,2.03
Bermuda,1968,2.03
Bermuda,1969,1.88
Bermuda,1970,1.55
Bermuda,1971,0.45
Bermuda,1972,0.33
Bermuda,1973,0.36
Bermuda,1974,0.31
Bermuda,1975,0.27
Bermuda,1976,0.17
Bermuda,1977,0.06
Bermuda,1978,0.04
Bermuda,1979,-0.06
Bermuda,1980,0.47
Bermuda,1981,0.8
Bermuda,1982,0.79
Bermuda,1983,0.78
Bermuda,1984,0.79
Bermuda,1985,0.7
Bermuda,1986,0.67
Bermuda,1987,0.66
Bermuda,1988,0.66
Bermuda,1989,0.64
Bermuda,1990,0.61
Bermuda,1991,0.79
Bermuda,1992,0.76
Bermuda,1993,0.67
Bermuda,1994,0.59
Bermuda,1995,0.6
Bermuda,1996,0.66
Bermuda,1997,0.63
Bermuda,1998,0.62
Bermuda,1999,0.63
Bermuda,2000,0.64
Bermuda,2001,0.63
Bermuda,2002,0.59
Bermuda,2003,0.47
Bermuda,2004,0.41
Bermuda,2005,0.29
Bermuda,2006,0.1
Bermuda,2007,0.14
Bermuda,2008,0.18
Bermuda,2009,0.12
Bermuda,2010,0.18
Bermuda,2011,0.09
Bermuda,2012,-0.01
Bermuda,2013,-0.16
Bermuda,2014,-0.31
Bermuda,2015,-0.36
Bermuda,2016,0.11
Bermuda,2017,0.54
Bermuda,2018,0.39
Bermuda,2019,0.36
Bermuda,2020,0.32
Bermuda,2021,0.16
Bhutan,1950,1.88
Bhutan,1951,2.02
Bhutan,1952,2.07
Bhutan,1953,2.17
Bhutan,1954,2.21
Bhutan,1955,2.3
Bhutan,1956,2.33
Bhutan,1957,2.41
Bhutan,1958,2.44
Bhutan,1959,2.51
Bhutan,1960,2.54
Bhutan,1961,2.63
Bhutan,1962,2.88
Bhutan,1963,2.91
Bhutan,1964,2.98
Bhutan,1965,3.05
Bhutan,1966,3.1
Bhutan,1967,3.16
Bhutan,1968,3.2
Bhutan,1969,3.26
Bhutan,1970,3.27
Bhutan,1971,3.28
Bhutan,1972,3.28
Bhutan,1973,3.3
Bhutan,1974,3.29
Bhutan,1975,3.3
Bhutan,1976,3.31
Bhutan,1977,3.32
Bhutan,1978,3.32
Bhutan,1979,3.26
Bhutan,1980,3.2
Bhutan,1981,3.14
Bhutan,1982,3.09
Bhutan,1983,3.07
Bhutan,1984,3.03
Bhutan,1985,2.99
Bhutan,1986,2.96
Bhutan,1987,2.91
Bhutan,1988,2.85
Bhutan,1989,2.8
Bhutan,1990,2.37
Bhutan,1991,0.94
Bhutan,1992,-8.95
Bhutan,1993,-0.26
Bhutan,1994,0.42
Bhutan,1995,1.96
Bhutan,1996,1.78
Bhutan,1997,1.68
Bhutan,1998,2.04
Bhutan,1999,2.86
Bhutan,2000,2.75
Bhutan,2001,2.64
Bhutan,2002,2.54
Bhutan,2003,2.44
Bhutan,2004,2.35
Bhutan,2005,1.72
Bhutan,2006,1.26
Bhutan,2007,1.21
Bhutan,2008,1.16
Bhutan,2009,1.13
Bhutan,2010,1.11
Bhutan,2011,1.1
Bhutan,2012,1.08
Bhutan,2013,1.05
Bhutan,2014,0.99
Bhutan,2015,0.88
Bhutan,2016,0.85
Bhutan,2017,0.84
Bhutan,2018,0.74
Bhutan,2019,0.66
Bhutan,2020,0.65
Bhutan,2021,0.64
Bolivia,1950,1.47
Bolivia,1951,1.55
Bolivia,1952,1.62
Bolivia,1953,1.71
Bolivia,1954,1.78
Bolivia,1955,1.85
Bolivia,1956,1.91
Bolivia,1957,1.96
Bolivia,1958,2.04
Bolivia,1959,2.05
Bolivia,1960,2.06
Bolivia,1961,2.07
Bolivia,1962,2.08
Bolivia,1963,2.1
Bolivia,1964,2.11
Bolivia,1965,2.12
Bolivia,1966,2.14
Bolivia,1967,2.15
Bolivia,1968,2.17
Bolivia,1969,2.19
Bolivia,1970,2.2
Bolivia,1971,2.22
Bolivia,1972,2.23
Bolivia,1973,2.24
Bolivia,1974,2.25
Bolivia,1975,2.24
Bolivia,1976,2.25
Bolivia,1977,2.26
Bolivia,1978,2.25
Bolivia,1979,2.23
Bolivia,1980,2.2
Bolivia,1981,2.17
Bolivia,1982,2.15
Bolivia,1983,2.13
Bolivia,1984,2.12
Bolivia,1985,2.11
Bolivia,1986,2.11
Bolivia,1987,2.12
Bolivia,1988,2.12
Bolivia,1989,2.1
Bolivia,1990,2.09
Bolivia,1991,2.06
Bolivia,1992,2.03
Bolivia,1993,1.99
Bolivia,1994,1.92
Bolivia,1995,1.88
Bolivia,1996,1.86
Bolivia,1997,1.82
Bolivia,1998,1.82
Bolivia,1999,1.82
Bolivia,2000,1.79
Bolivia,2001,1.75
Bolivia,2002,1.75
Bolivia,2003,1.74
Bolivia,2004,1.73
Bolivia,2005,1.73
Bolivia,2006,1.76
Bolivia,2007,1.74
Bolivia,2008,1.72
Bolivia,2009,1.71
Bolivia,2010,1.69
Bolivia,2011,1.67
Bolivia,2012,1.64
Bolivia,2013,1.62
Bolivia,2014,1.59
Bolivia,2015,1.56
Bolivia,2016,1.54
Bolivia,2017,1.5
Bolivia,2018,1.47
Bolivia,2019,1.44
Bolivia,2020,1.24
Bolivia,2021,1.15
Bonaire Sint Eustatius and Saba,1950,0.01
Bonaire Sint Eustatius and Saba,1951,0.58
Bonaire Sint Eustatius and Saba,1952,1.12
Bonaire Sint Eustatius and Saba,1953,1.66
Bonaire Sint Eustatius and Saba,1954,4.16
Bonaire Sint Eustatius and Saba,1955,-0.21
Bonaire Sint Eustatius and Saba,1956,-0.04
Bonaire Sint Eustatius and Saba,1957,0.19
Bonaire Sint Eustatius and Saba,1958,0.53
Bonaire Sint Eustatius and Saba,1959,0.7
Bonaire Sint Eustatius and Saba,1960,1.45
Bonaire Sint Eustatius and Saba,1961,1.63
Bonaire Sint Eustatius and Saba,1962,1.92
Bonaire Sint Eustatius and Saba,1963,2.11
Bonaire Sint Eustatius and Saba,1964,2.33
Bonaire Sint Eustatius and Saba,1965,2.46
Bonaire Sint Eustatius and Saba,1966,2.55
Bonaire Sint Eustatius and Saba,1967,2.73
Bonaire Sint Eustatius and Saba,1968,2.72
Bonaire Sint Eustatius and Saba,1969,2.66
Bonaire Sint Eustatius and Saba,1970,2.63
Bonaire Sint Eustatius and Saba,1971,2.47
Bonaire Sint Eustatius and Saba,1972,2.03
Bonaire Sint Eustatius and Saba,1973,1.36
Bonaire Sint Eustatius and Saba,1974,1.53
Bonaire Sint Eustatius and Saba,1975,1.62
Bonaire Sint Eustatius and Saba,1976,1.65
Bonaire Sint Eustatius and Saba,1977,1.61
Bonaire Sint Eustatius and Saba,1978,1.69
Bonaire Sint Eustatius and Saba,1979,1.5
Bonaire Sint Eustatius and Saba,1980,1.65
Bonaire Sint Eustatius and Saba,1981,0.95
Bonaire Sint Eustatius and Saba,1982,0.71
Bonaire Sint Eustatius and Saba,1983,0.76
Bonaire Sint Eustatius and Saba,1984,0.79
Bonaire Sint Eustatius and Saba,1985,0.75
Bonaire Sint Eustatius and Saba,1986,0.79
Bonaire Sint Eustatius and Saba,1987,0.87
Bonaire Sint Eustatius and Saba,1988,0.87
Bonaire Sint Eustatius and Saba,1989,0.99
Bonaire Sint Eustatius and Saba,1990,0.97
Bonaire Sint Eustatius and Saba,1991,0.97
Bonaire Sint Eustatius and Saba,1992,0.84
Bonaire Sint Eustatius and Saba,1993,0.83
Bonaire Sint Eustatius and Saba,1994,1.01
Bonaire Sint Eustatius and Saba,1995,1.06
Bonaire Sint Eustatius and Saba,1996,1.08
Bonaire Sint Eustatius and Saba,1997,1.1
Bonaire Sint Eustatius and Saba,1998,1.13
Bonaire Sint Eustatius and Saba,1999,1.12
Bonaire Sint Eustatius and Saba,2000,1.18
Bonaire Sint Eustatius and Saba,2001,2.78
Bonaire Sint Eustatius and Saba,2002,4.27
Bonaire Sint Eustatius and Saba,2003,4.18
Bonaire Sint Eustatius and Saba,2004,4.21
Bonaire Sint Eustatius and Saba,2005,4.02
Bonaire Sint Eustatius and Saba,2006,3.95
Bonaire Sint Eustatius and Saba,2007,3.85
Bonaire Sint Eustatius and Saba,2008,3.78
Bonaire Sint Eustatius and Saba,2009,3.65
Bonaire Sint Eustatius and Saba,2010,3.52
Bonaire Sint Eustatius and Saba,2011,2.82
Bonaire Sint Eustatius and Saba,2012,2.59
Bonaire Sint Eustatius and Saba,2013,2.54
Bonaire Sint Eustatius and Saba,2014,2.55
Bonaire Sint Eustatius and Saba,2015,2.64
Bonaire Sint Eustatius and Saba,2016,2.52
Bonaire Sint Eustatius and Saba,2017,2.43
Bonaire Sint Eustatius and Saba,2018,2.47
Bonaire Sint Eustatius and Saba,2019,2.29
Bonaire Sint Eustatius and Saba,2020,2.22
Bonaire Sint Eustatius and Saba,2021,1.97
Bosnia and Herzegovina,1950,1.64
Bosnia and Herzegovina,1951,1.69
Bosnia and Herzegovina,1952,1.87
Bosnia and Herzegovina,1953,1.97
Bosnia and Herzegovina,1954,2.04
Bosnia and Herzegovina,1955,2.02
Bosnia and Herzegovina,1956,1.99
Bosnia and Herzegovina,1957,1.94
Bosnia and Herzegovina,1958,1.95
Bosnia and Herzegovina,1959,1.94
Bosnia and Herzegovina,1960,1.93
Bosnia and Herzegovina,1961,1.88
Bosnia and Herzegovina,1962,1.82
Bosnia and Herzegovina,1963,1.75
Bosnia and Herzegovina,1964,1.67
Bosnia and Herzegovina,1965,1.59
Bosnia and Herzegovina,1966,1.49
Bosnia and Herzegovina,1967,1.39
Bosnia and Herzegovina,1968,1.3
Bosnia and Herzegovina,1969,1.23
Bosnia and Herzegovina,1970,1.16
Bosnia and Herzegovina,1971,1.12
Bosnia and Herzegovina,1972,1.08
Bosnia and Herzegovina,1973,1.02
Bosnia and Herzegovina,1974,0.99
Bosnia and Herzegovina,1975,0.96
Bosnia and Herzegovina,1976,0.92
Bosnia and Herzegovina,1977,0.87
Bosnia and Herzegovina,1978,0.83
Bosnia and Herzegovina,1979,0.81
Bosnia and Herzegovina,1980,0.83
Bosnia and Herzegovina,1981,0.88
Bosnia and Herzegovina,1982,0.91
Bosnia and Herzegovina,1983,0.89
Bosnia and Herzegovina,1984,0.82
Bosnia and Herzegovina,1985,0.72
Bosnia and Herzegovina,1986,0.65
Bosnia and Herzegovina,1987,0.57
Bosnia and Herzegovina,1988,0.46
Bosnia and Herzegovina,1989,0.34
Bosnia and Herzegovina,1990,0.25
Bosnia and Herzegovina,1991,0.11
Bosnia and Herzegovina,1992,-10.73
Bosnia and Herzegovina,1993,-5.26
Bosnia and Herzegovina,1994,-4.1
Bosnia and Herzegovina,1995,3.48
Bosnia and Herzegovina,1996,4.71
Bosnia and Herzegovina,1997,2.37
Bosnia and Herzegovina,1998,0.94
Bosnia and Herzegovina,1999,0.9
Bosnia and Herzegovina,2000,0.37
Bosnia and Herzegovina,2001,0.38
Bosnia and Herzegovina,2002,-0.21
Bosnia and Herzegovina,2003,-0.49
Bosnia and Herzegovina,2004,-1.48
Bosnia and Herzegovina,2005,-0.87
Bosnia and Herzegovina,2006,-0.9
Bosnia and Herzegovina,2007,-1.59
Bosnia and Herzegovina,2008,-1.66
Bosnia and Herzegovina,2009,-1.7
Bosnia and Herzegovina,2010,-1.77
Bosnia and Herzegovina,2011,-1.83
Bosnia and Herzegovina,2012,-1.88
Bosnia and Herzegovina,2013,-1.24
Bosnia and Herzegovina,2014,-1.35
Bosnia and Herzegovina,2015,-1.28
Bosnia and Herzegovina,2016,-1.19
Bosnia and Herzegovina,2017,-1.17
Bosnia and Herzegovina,2018,-1.16
Bosnia and Herzegovina,2019,-1.17
Bosnia and Herzegovina,2020,-1.36
Bosnia and Herzegovina,2021,-1.52
Botswana,1950,2.25
Botswana,1951,2.25
Botswana,1952,2.29
Botswana,1953,2.23
Botswana,1954,2.14
Botswana,1955,2.07
Botswana,1956,2.04
Botswana,1957,2.06
Botswana,1958,2.09
Botswana,1959,2.15
Botswana,1960,2.2
Botswana,1961,2.25
Botswana,1962,2.29
Botswana,1963,2.36
Botswana,1964,2.4
Botswana,1965,0.68
Botswana,1966,0.67
Botswana,1967,0.67
Botswana,1968,0.68
Botswana,1969,0.71
Botswana,1970,1.15
Botswana,1971,2.81
Botswana,1972,4.46
Botswana,1973,5.07
Botswana,1974,5.11
Botswana,1975,5.14
Botswana,1976,5.17
Botswana,1977,5.14
Botswana,1978,5.1
Botswana,1979,5.02
