Entity,Year,CO2 concentrations,CH4 concentrations,N2O concentrations,February,September,Mass U.S. glaciers,CSIRO,IAP,MRIJMA,NOAA,Snow cover,Sea surface temp,Sea surface temp (lower-bound),Sea surface temp (upper-bound),IAP,NOAA,MRIJMA,Arctic sea ice
World,-219748,216.1,,,,,,,,,,,,,,,,,
World,-218987,214.1,,,,,,,,,,,,,,,,,
World,-217119,240.5,,,,,,,,,,,,,,,,,
World,-216252,245.3,,,,,,,,,,,,,,,,,
World,-215746,251.1,,,,,,,,,,,,,,,,,
World,-215467,251.7,,,,,,,,,,,,,,,,,
World,-214916,247.5,,,,,,,,,,,,,,,,,
World,-214357,242.6,,,,,,,,,,,,,,,,,
World,-213963,240.3,,,,,,,,,,,,,,,,,
World,-213132,241.4,,,,,,,,,,,,,,,,,
World,-212210,251.2,,,,,,,,,,,,,,,,,
World,-211381,243.4,,,,,,,,,,,,,,,,,
World,-210584,257.4,,,,,,,,,,,,,,,,,
World,-210130,239.5,,,,,,,,,,,,,,,,,
World,-209629,246.9,,,,,,,,,,,,,,,,,
World,-209109,252,,,,,,,,,,,,,,,,,
World,-208883,247.2,,,,,,,,,,,,,,,,,
World,-208226,243.9,,,,,,,,,,,,,,,,,
World,-208017,244.6,,,,,,,,,,,,,,,,,
World,-207496,242.2,,,,,,,,,,,,,,,,,
World,-207133,240.5,,,,,,,,,,,,,,,,,
World,-206873,230,,,,,,,,,,,,,,,,,
World,-206326,237.2,,,,,,,,,,,,,,,,,
World,-206160,238.1,,,,,,,,,,,,,,,,,
World,-205674,231.4,,,,,,,,,,,,,,,,,
World,-205291,229.4,,,,,,,,,,,,,,,,,
World,-204948,226.3,,,,,,,,,,,,,,,,,
World,-204411,228.6,,,,,,,,,,,,,,,,,
World,-203996,232.2,,,,,,,,,,,,,,,,,
World,-203627,231.9,,,,,,,,,,,,,,,,,
World,-203254,244.4,,,,,,,,,,,,,,,,,
World,-201893,247.6,,,,,,,,,,,,,,,,,
World,-200795,239.1,,,,,,,,,,,,,,,,,
World,-199803,250.9,,,,,,,,,,,,,,,,,
World,-196989,242.6,,,,,,,,,,,,,,,,,
World,-196378,241.2,,,,,,,,,,,,,,,,,
World,-195638,226.4,,,,,,,,,,,,,,,,,
World,-193851,220,,,,,,,,,,,,,,,,,
World,-193178,226.5,,,,,,,,,,,,,,,,,
World,-191125,218,,,,,,,,,,,,,,,,,
World,-190015,220.3,,,,,,,,,,,,,,,,,
World,-189305,231.4,,,,,,,,,,,,,,,,,
World,-187857,231.3,,,,,,,,,,,,,,,,,
World,-186488,210.7,,,,,,,,,,,,,,,,,
World,-184462,203.4,,,,,,,,,,,,,,,,,
World,-182422,199.7,,,,,,,,,,,,,,,,,
World,-181309,198.1,,,,,,,,,,,,,,,,,
World,-180247,217.7,,,,,,,,,,,,,,,,,
World,-179353,213.2,,,,,,,,,,,,,,,,,
World,-177924,207.7,,,,,,,,,,,,,,,,,
World,-175781,190.1,,,,,,,,,,,,,,,,,
World,-175585,189.4,,,,,,,,,,,,,,,,,
World,-174904,190.3,,,,,,,,,,,,,,,,,
World,-173884,196,,,,,,,,,,,,,,,,,
World,-172493,197.7,,,,,,,,,,,,,,,,,
World,-169990,197.8,,,,,,,,,,,,,,,,,
World,-167565,196.6,,,,,,,,,,,,,,,,,
World,-166797,183.8,,,,,,,,,,,,,,,,,
World,-165965,186.7,,,,,,,,,,,,,,,,,
World,-164835,190.1,,,,,,,,,,,,,,,,,
World,-164194,191.6,,,,,,,,,,,,,,,,,
World,-162386,196.5,,,,,,,,,,,,,,,,,
World,-161909,204.3,,,,,,,,,,,,,,,,,
World,-158206,187.5,,,,,,,,,,,,,,,,,
World,-157767,185.5,,,,,,,,,,,,,,,,,
World,-156717,189,,,,,,,,,,,,,,,,,
World,-154358,189.38,,,,,,,,,,,,,,,,,
World,-152940,196.3,,,,,,,,,,,,,,,,,
World,-151826,198.78,,,,,,,,,,,,,,,,,
World,-149496,202.35,,,,,,,,,,,,,,,,,
World,-148646,202.51,,,,,,,,,,,,,,,,,
World,-147517,201.78,,,,,,,,,,,,,,,,,
World,-146284,195.81,,,,,,,,,,,,,,,,,
World,-144159,193.59,,,,,,,,,,,,,,,,,
World,-142851,196.02,,,,,,,,,,,,,,,,,
World,-141702,194.59,,,,,,,,,,,,,,,,,
World,-140412,196.51,,,,,,,,,,,,,,,,,
World,-138001,192.75,,,,,,,,,,,,,,,,,
World,-136885,198.55,,,,,,,,,,,,,,,,,
World,-135814,199.18,,,,,,,,,,,,,,,,,
World,-134617,203.74,,,,,,,,,,,,,,,,,
World,-132573,212.43,,,,,,,,,,,,,,,,,
World,-131827,222.74,,,,,,,,,,,,,,,,,
World,-130983,224.63,,,,,,,,,,,,,,,,,
World,-130761,228,,,,,,,,,,,,,,,,,
World,-130027,232.28,,,,,,,,,,,,,,,,,
World,-129373,241.13,,,,,,,,,,,,,,,,,
World,-128869,250.84,,,,,,,,,,,,,,,,,
World,-128424,251.84,,,,,,,,,,,,,,,,,
World,-127707,260.61,,,,,,,,,,,,,,,,,
World,-127129,268.44,,,,,,,,,,,,,,,,,
World,-126929,271.08,,,,,,,,,,,,,,,,,
World,-126518,285.76,,,,,,,,,,,,,,,,,
World,-126224,280.72,,,,,,,,,,,,,,,,,
World,-126075,276.03,,,,,,,,,,,,,,,,,
World,-125555,276.88,,,,,,,,,,,,,,,,,
World,-125365,275.78,,,,,,,,,,,,,,,,,
World,-125013,274.93,,,,,,,,,,,,,,,,,
World,-124751,273.02,,,,,,,,,,,,,,,,,
World,-124065,275.15,,,,,,,,,,,,,,,,,
World,-123344,276.81,,,,,,,,,,,,,,,,,
World,-122868,275.52,,,,,,,,,,,,,,,,,
World,-122456,281.54,,,,,,,,,,,,,,,,,
World,-122010,275.87,,,,,,,,,,,,,,,,,
World,-121682,274.6,,,,,,,,,,,,,,,,,
World,-121065,279.16,,,,,,,,,,,,,,,,,
World,-120343,279,,,,,,,,,,,,,,,,,
World,-120151,278.25,,,,,,,,,,,,,,,,,
World,-119893,276.61,,,,,,,,,,,,,,,,,
World,-119477,279.48,,,,,,,,,,,,,,,,,
World,-118594,276.82,,,,,,,,,,,,,,,,,
World,-118195,268.73,,,,,,,,,,,,,,,,,
World,-117767,274.59,,,,,,,,,,,,,,,,,
World,-117294,267.74,,,,,,,,,,,,,,,,,
World,-116709,277.72,,,,,,,,,,,,,,,,,
World,-115670,274.98,,,,,,,,,,,,,,,,,
World,-115237,274.03,,,,,,,,,,,,,,,,,
World,-114527,273.63,,,,,,,,,,,,,,,,,
World,-113960,273.16,,,,,,,,,,,,,,,,,
World,-113498,276.96,,,,,,,,,,,,,,,,,
World,-112866,275.07,,,,,,,,,,,,,,,,,
World,-112301,267.9,,,,,,,,,,,,,,,,,
World,-111730,260.58,,,,,,,,,,,,,,,,,
World,-111170,264.75,,,,,,,,,,,,,,,,,
World,-110993,263.12,,,,,,,,,,,,,,,,,
World,-110687,256.79,,,,,,,,,,,,,,,,,
World,-109928,257.93,,,,,,,,,,,,,,,,,
World,-108606,246.69,,,,,,,,,,,,,,,,,
World,-107891,244.13,,,,,,,,,,,,,,,,,
World,-107180,244.44,,,,,,,,,,,,,,,,,
World,-106453,236.43,,,,,,,,,,,,,,,,,
World,-105026,240.34,,,,,,,,,,,,,,,,,
World,-104419,244.83,,,,,,,,,,,,,,,,,
World,-104307,241.4,,,,,,,,,,,,,,,,,
World,-104041,257.58,,,,,,,,,,,,,,,,,
World,-103558,248.78,,,,,,,,,,,,,,,,,
World,-103017,242.36,,,,,,,,,,,,,,,,,
World,-102382,238.88,,,,,,,,,,,,,,,,,
World,-102325,247.761629287946,,,,,,,,,,,,,,,,,
World,-101360,240.684072133842,,,,,,,,,,,,,,,,,
World,-100816,237.073275615007,,,,,,,,,,,,,,,,,
World,-100023,240.071535527194,,,,,,,,,,,,,,,,,
World,-99377,244.762424566832,,,,,,,,,,,,,,,,,
World,-98594,247.872113110669,,,,,,,,,,,,,,,,,
World,-98128,245.625577878114,,,,,,,,,,,,,,,,,
World,-97412,242.989712879195,,,,,,,,,,,,,,,,,
World,-96635,243.179887786166,,,,,,,,,,,,,,,,,
World,-95978,239.858499973275,,,,,,,,,,,,,,,,,
World,-95322,242.354066011477,,,,,,,,,,,,,,,,,
World,-94526,245.764729501388,,,,,,,,,,,,,,,,,
World,-93972,246.196465288674,,,,,,,,,,,,,,,,,
World,-93285,242.914117177208,,,,,,,,,,,,,,,,,
World,-92620,242.406360162958,,,,,,,,,,,,,,,,,
World,-91874,238.207095327314,,,,,,,,,,,,,,,,,
World,-91476,235.160004221626,,,,,,,,,,,,,,,,,
World,-90719,232.455688659358,,,,,,,,,,,,,,,,,
World,-90001,233.741840293676,,,,,,,,,,,,,,,,,
World,-89496,231.120756364058,,,,,,,,,,,,,,,,,
World,-88885,231.558650488278,,,,,,,,,,,,,,,,,
World,-88368,229.737381458707,,,,,,,,,,,,,,,,,
World,-87747,228.878345647581,,,,,,,,,,,,,,,,,
World,-87296,227.378373535584,,,,,,,,,,,,,,,,,
World,-86752,223.989414092111,,,,,,,,,,,,,,,,,
World,-86187,217.80096295001,,,,,,,,,,,,,,,,,
World,-85632,223.629744040782,,,,,,,,,,,,,,,,,
World,-85079,221.055610584426,,,,,,,,,,,,,,,,,
World,-84549,223.377416624022,,,,,,,,,,,,,,,,,
World,-83942,228.763041950309,,,,,,,,,,,,,,,,,
World,-83418,234.686103299769,,,,,,,,,,,,,,,,,
World,-82988,238.423103527999,,,,,,,,,,,,,,,,,
World,-82408,243.160727705476,,,,,,,,,,,,,,,,,
World,-81992,250.787453154012,,,,,,,,,,,,,,,,,
World,-81605,247.100368235218,,,,,,,,,,,,,,,,,
World,-81039,246.322464122216,,,,,,,,,,,,,,,,,
World,-80578,240.87295493898,,,,,,,,,,,,,,,,,
World,-80120,238.888965790283,,,,,,,,,,,,,,,,,
World,-79762,234.134164367207,,,,,,,,,,,,,,,,,
World,-79258,230.329539971122,,,,,,,,,,,,,,,,,
World,-78773,233.923017785299,,,,,,,,,,,,,,,,,
World,-78381,230.600584786942,,,,,,,,,,,,,,,,,
World,-77929,234.742682851658,,,,,,,,,,,,,,,,,
World,-77461,229.25533496545,,,,,,,,,,,,,,,,,
World,-77021,227.299345460629,,,,,,,,,,,,,,,,,
World,-76559,224.14275244348,,,,,,,,,,,,,,,,,
World,-76132,226.647170808968,,,,,,,,,,,,,,,,,
World,-75667,224.917953849607,,,,,,,,,,,,,,,,,
World,-75107,231.683444448076,,,,,,,,,,,,,,,,,
World,-74748,238.013172904144,,,,,,,,,,,,,,,,,
World,-74298,239.341405438543,,,,,,,,,,,,,,,,,
World,-73902,249.939572364948,,,,,,,,,,,,,,,,,
World,-73596,249.523677460862,,,,,,,,,,,,,,,,,
World,-73119,243.270005936127,,,,,,,,,,,,,,,,,
World,-72577,241.240394627921,,,,,,,,,,,,,,,,,
World,-72272,231.333980237631,,,,,,,,,,,,,,,,,
World,-71802,232.735079607393,,,,,,,,,,,,,,,,,
World,-71270,230.890958406336,,,,,,,,,,,,,,,,,
World,-70917,232.334761053322,,,,,,,,,,,,,,,,,
World,-70541,232.790865542378,,,,,,,,,,,,,,,,,
World,-70144,239.456353657086,,,,,,,,,,,,,,,,,
World,-69745,237.563444629948,,,,,,,,,,,,,,,,,
World,-69330,235.01577011604,,,,,,,,,,,,,,,,,
World,-68980,225.172159065424,,,,,,,,,,,,,,,,,
World,-68478,220.326611225461,,,,,,,,,,,,,,,,,
World,-68103,215.550813175038,,,,,,,,,,,,,,,,,
World,-67643,211.258387792651,,,,,,,,,,,,,,,,,
World,-67133,205.420359086996,,,,,,,,,,,,,,,,,
World,-66671,203.425472489216,,,,,,,,,,,,,,,,,
World,-66197,200.17043811242,,,,,,,,,,,,,,,,,
World,-65781,203.758804582249,,,,,,,,,,,,,,,,,
World,-65366,201.141899649472,,,,,,,,,,,,,,,,,
World,-65011,207.20522458616,,,,,,,,,,,,,,,,,
World,-64490,204.385997722477,,,,,,,,,,,,,,,,,
World,-63988,200.591083535073,,,,,,,,,,,,,,,,,
World,-63816,198.173604284534,,,,,,,,,,,,,,,,,
World,-63597,208.975782414188,,,,,,,,,,,,,,,,,
World,-63098,199.170805689797,,,,,,,,,,,,,,,,,
World,-62918,201.670279380283,,,,,,,,,,,,,,,,,
World,-62708,203.69546669849,,,,,,,,,,,,,,,,,
World,-62165,199.728029912544,,,,,,,,,,,,,,,,,
World,-61948,197.242366435254,,,,,,,,,,,,,,,,,
World,-61607,197.403435933394,,,,,,,,,,,,,,,,,
World,-61012,200.148133203601,,,,,,,,,,,,,,,,,
World,-60826,202.708678234237,,,,,,,,,,,,,,,,,
World,-60603,202.556747824994,,,,,,,,,,,,,,,,,
World,-59952,206.376885154735,,,,,,,,,,,,,,,,,
World,-59605,210.903402909665,,,,,,,,,,,,,,,,,
World,-59286,210.567707097049,,,,,,,,,,,,,,,,,
World,-59112,207.954258455404,,,,,,,,,,,,,,,,,
World,-58869,213.778954080484,,,,,,,,,,,,,,,,,
World,-58568,217.253132327935,,,,,,,,,,,,,,,,,
World,-58424,212.870910287611,,,,,,,,,,,,,,,,,
World,-58161,216.660680756295,,,,,,,,,,,,,,,,,
World,-57784,223.454816116,,,,,,,,,,,,,,,,,
World,-57431,226.353291844251,,,,,,,,,,,,,,,,,
World,-57156,231.293576134217,,,,,,,,,,,,,,,,,
World,-56484,223.148550367462,,,,,,,,,,,,,,,,,
World,-56268,224.353397670765,,,,,,,,,,,,,,,,,
World,-55895,223.718292461422,,,,,,,,,,,,,,,,,
World,-55527,217.376324382551,,,,,,,,,,,,,,,,,
World,-55262,215.696527043794,,,,,,,,,,,,,,,,,
World,-54555,212.436691314665,,,,,,,,,,,,,,,,,
World,-54288,207.674113085601,,,,,,,,,,,,,,,,,
World,-53961,210.274874486009,,,,,,,,,,,,,,,,,
World,-53604,214.776643956671,,,,,,,,,,,,,,,,,
World,-53344,208.193505735915,,,,,,,,,,,,,,,,,
World,-53065,216.857902693137,,,,,,,,,,,,,,,,,
World,-52746,213.887013880294,,,,,,,,,,,,,,,,,
World,-52438,217.956738320282,,,,,,,,,,,,,,,,,
World,-52208,220.374364776787,,,,,,,,,,,,,,,,,
World,-51857,221.137909092724,,,,,,,,,,,,,,,,,
World,-51451,223.261990272584,,,,,,,,,,,,,,,,,
World,-51159,223.717213950192,,,,,,,,,,,,,,,,,
World,-50852,221.147905981725,,,,,,,,,,,,,,,,,
World,-50625,220.723610673206,,,,,,,,,,,,,,,,,
World,-50436,219.082541033866,,,,,,,,,,,,,,,,,
World,-50138,213.817817177364,,,,,,,,,,,,,,,,,
World,-49831,215.077129767606,,,,,,,,,,,,,,,,,
World,-49482,211.570847105043,,,,,,,,,,,,,,,,,
World,-49080,207.63643592103,,,,,,,,,,,,,,,,,
World,-48578,207.409990311469,,,,,,,,,,,,,,,,,
World,-48272,206.744026938688,,,,,,,,,,,,,,,,,
World,-48058,204.376760120418,,,,,,,,,,,,,,,,,
World,-47779,203.871329138994,,,,,,,,,,,,,,,,,
World,-47514,204.058037853916,,,,,,,,,,,,,,,,,
World,-47354,200.120043236635,,,,,,,,,,,,,,,,,
World,-47039,201.578629185923,,,,,,,,,,,,,,,,,
World,-46479,200.975143869431,,,,,,,,,,,,,,,,,
World,-46274,206.182082950159,,,,,,,,,,,,,,,,,
World,-45995,205.659650944237,,,,,,,,,,,,,,,,,
World,-45761,203.787894881751,,,,,,,,,,,,,,,,,
World,-45575,204.259935140021,,,,,,,,,,,,,,,,,
World,-45366,207.596606900934,,,,,,,,,,,,,,,,,
World,-45137,210.272027057791,,,,,,,,,,,,,,,,,
World,-44939,210.837632328179,,,,,,,,,,,,,,,,,
World,-44797,214.182846199479,,,,,,,,,,,,,,,,,
World,-44687,216.416632194377,,,,,,,,,,,,,,,,,
World,-44360,218.348882381092,,,,,,,,,,,,,,,,,
World,-44232,219.246872946897,,,,,,,,,,,,,,,,,
World,-44108,221.772174469364,,,,,,,,,,,,,,,,,
World,-43928,222.717467890633,,,,,,,,,,,,,,,,,
World,-43747,217.511869745876,,,,,,,,,,,,,,,,,
World,-43511,214.501371340833,,,,,,,,,,,,,,,,,
World,-43331,213.918229378975,,,,,,,,,,,,,,,,,
World,-43193,207.953348714681,,,,,,,,,,,,,,,,,
World,-43047,211.487075688848,,,,,,,,,,,,,,,,,
World,-42867,210.438349401899,,,,,,,,,,,,,,,,,
World,-42707,212.285372767232,,,,,,,,,,,,,,,,,
World,-42542,204.826154827079,,,,,,,,,,,,,,,,,
World,-42401,206.221563486494,,,,,,,,,,,,,,,,,
World,-42255,201.996790131116,,,,,,,,,,,,,,,,,
World,-42146,204.3059191283,,,,,,,,,,,,,,,,,
World,-41860,201.689672911614,,,,,,,,,,,,,,,,,
World,-41712,203.180919081525,,,,,,,,,,,,,,,,,
World,-41567,204.221950359149,,,,,,,,,,,,,,,,,
World,-41402,201.664623981592,,,,,,,,,,,,,,,,,
World,-41223,203.16207190192,,,,,,,,,,,,,,,,,
World,-41019,204.260478438553,,,,,,,,,,,,,,,,,
World,-40901,206.354154710903,,,,,,,,,,,,,,,,,
World,-40679,204.826743476553,,,,,,,,,,,,,,,,,
World,-40367,200.896091738643,,,,,,,,,,,,,,,,,
World,-39952,199.890565767249,,,,,,,,,,,,,,,,,
World,-39810,201.124349039063,,,,,,,,,,,,,,,,,
World,-39657,205.490066367255,,,,,,,,,,,,,,,,,
World,-39355,204.185397597721,,,,,,,,,,,,,,,,,
World,-39219,201.532030426798,,,,,,,,,,,,,,,,,
World,-38958,200.966197974402,,,,,,,,,,,,,,,,,
World,-38805,200.46615960741,,,,,,,,,,,,,,,,,
World,-38604,201.48445246633,,,,,,,,,,,,,,,,,
World,-38537,201.322686042617,,,,,,,,,,,,,,,,,
World,-38359,197.904548960912,,,,,,,,,,,,,,,,,
World,-38196,193.690311850125,,,,,,,,,,,,,,,,,
World,-38163,193.08131430805,,,,,,,,,,,,,,,,,
World,-38094,192.5956555545,,,,,,,,,,,,,,,,,
World,-37951,197.552507339267,,,,,,,,,,,,,,,,,
World,-37936,193.873098888,,,,,,,,,,,,,,,,,
World,-37808,193.581354240625,,,,,,,,,,,,,,,,,
World,-37760,196.6742707386,,,,,,,,,,,,,,,,,
World,-37672,195.701592474667,,,,,,,,,,,,,,,,,
World,-37566,200.402973875925,,,,,,,,,,,,,,,,,
World,-37505,198.138503631,,,,,,,,,,,,,,,,,
World,-37454,191.53156337775,,,,,,,,,,,,,,,,,
World,-37430,204.77737582488,,,,,,,,,,,,,,,,,
World,-37391,207.868080375675,,,,,,,,,,,,,,,,,
World,-37371,209.326456305,,,,,,,,,,,,,,,,,
World,-37354,209.495641888,,,,,,,,,,,,,,,,,
World,-37317,208.685091262475,,,,,,,,,,,,,,,,,
World,-37172,207.323585223,,,,,,,,,,,,,,,,,
World,-37105,204.2829889158,,,,,,,,,,,,,,,,,
World,-37028,202.3448524395,,,,,,,,,,,,,,,,,
World,-37007,205.988089591133,,,,,,,,,,,,,,,,,
World,-36926,205.650989878,,,,,,,,,,,,,,,,,
World,-36864,206.085787558,,,,,,,,,,,,,,,,,
World,-36774,206.543994036,,,,,,,,,,,,,,,,,
World,-36722,204.455553872625,,,,,,,,,,,,,,,,,
World,-36673,204.7919056404,,,,,,,,,,,,,,,,,
World,-36625,208.23327262075,,,,,,,,,,,,,,,,,
World,-36584,210.07869060075,,,,,,,,,,,,,,,,,
World,-36524,207.2301825856,,,,,,,,,,,,,,,,,
World,-36464,210.7947524055,,,,,,,,,,,,,,,,,
World,-36410,207.99977968,,,,,,,,,,,,,,,,,
World,-36335,207.411157001,,,,,,,,,,,,,,,,,
World,-36243,206.5229252229,,,,,,,,,,,,,,,,,
World,-36217,208.335059710425,,,,,,,,,,,,,,,,,
World,-36139,214.3603925775,,,,,,,,,,,,,,,,,
World,-36051,211.213425214,,,,,,,,,,,,,,,,,
World,-35946,214.2064208262,,,,,,,,,,,,,,,,,
World,-35828,212.09241359079,,,,,,,,,,,,,,,,,
World,-35699,212.135905967,,,,,,,,,,,,,,,,,
World,-35670,214.295899000833,,,,,,,,,,,,,,,,,
World,-35512,209.8366778265,,,,,,,,,,,,,,,,,
World,-35482,212.5055286975,,,,,,,,,,,,,,,,,
World,-35389,206.586570978,,,,,,,,,,,,,,,,,
World,-35353,209.65639176,,,,,,,,,,,,,,,,,
World,-35347,208.25190909,,,,,,,,,,,,,,,,,
World,-35194,207.34584681975,,,,,,,,,,,,,,,,,
World,-35170,210.157174784,,,,,,,,,,,,,,,,,
World,-35074,206.3568576216,,,,,,,,,,,,,,,,,
World,-34991,203.514345808,,,,,,,,,,,,,,,,,
World,-34871,202.760334582875,,,,,,,,,,,,,,,,,
World,-34764,203.7543230524,,,,,,,,,,,,,,,,,
World,-34721,203.76951759,,,,,,,,,,,,,,,,,
World,-34643,205.10239260525,,,,,,,,,,,,,,,,,
World,-34557,198.9617645275,,,,,,,,,,,,,,,,,
World,-34313,200.09164615275,,,,,,,,,,,,,,,,,
World,-34224,201.7797825328,,,,,,,,,,,,,,,,,
World,-34137,204.123014498,,,,,,,,,,,,,,,,,
World,-33999,198.799944457875,,,,,,,,,,,,,,,,,
World,-33906,203.2886587452,,,,,,,,,,,,,,,,,
World,-33753,200.5019756069,,,,,,,,,,,,,,,,,
World,-33724,201.813102629775,,,,,,,,,,,,,,,,,
World,-33619,201.8276293501,,,,,,,,,,,,,,,,,
World,-33582,201.88660042935,,,,,,,,,,,,,,,,,
World,-33559,202.041266727,,,,,,,,,,,,,,,,,
World,-33548,201.06305549865,,,,,,,,,,,,,,,,,
World,-33497,200.29875552115,,,,,,,,,,,,,,,,,
World,-33434,201.357692864325,,,,,,,,,,,,,,,,,
World,-33410,203.6185257355,,,,,,,,,,,,,,,,,
World,-33388,204.46706210535,,,,,,,,,,,,,,,,,
World,-33333,205.3761847385,,,,,,,,,,,,,,,,,
World,-33217,203.60050857025,,,,,,,,,,,,,,,,,
World,-33141,198.7828307793,,,,,,,,,,,,,,,,,
World,-32918,203.0917776366,,,,,,,,,,,,,,,,,
World,-32877,202.795646976,,,,,,,,,,,,,,,,,
World,-32762,197.16130487225,,,,,,,,,,,,,,,,,
World,-32699,198.89171239745,,,,,,,,,,,,,,,,,
World,-32671,200.2924224414,,,,,,,,,,,,,,,,,
World,-32654,199.48892964,,,,,,,,,,,,,,,,,
World,-32608,199.6474818549,,,,,,,,,,,,,,,,,
World,-32385,196.201852015,,,,,,,,,,,,,,,,,
World,-32364,196.266613322,,,,,,,,,,,,,,,,,
World,-32302,195.7913334535,,,,,,,,,,,,,,,,,
World,-32241,194.887476701233,,,,,,,,,,,,,,,,,
World,-32115,195.93175875275,,,,,,,,,,,,,,,,,
World,-32043,195.410915671725,,,,,,,,,,,,,,,,,
World,-32008,196.47191999325,,,,,,,,,,,,,,,,,
World,-31977,194.470273172175,,,,,,,,,,,,,,,,,
World,-31958,194.46060405395,,,,,,,,,,,,,,,,,
World,-31937,195.2662323655,,,,,,,,,,,,,,,,,
World,-31892,195.627148340675,,,,,,,,,,,,,,,,,
World,-31809,200.03106638475,,,,,,,,,,,,,,,,,
World,-31606,197.79975641045,,,,,,,,,,,,,,,,,
World,-31542,197.12526326695,,,,,,,,,,,,,,,,,
World,-31469,196.89622890765,,,,,,,,,,,,,,,,,
World,-31199,197.646004846875,,,,,,,,,,,,,,,,,
World,-31060,196.32609642975,,,,,,,,,,,,,,,,,
World,-30932,196.701816032775,,,,,,,,,,,,,,,,,
World,-30864,199.302319209275,,,,,,,,,,,,,,,,,
World,-30765,195.93861278715,,,,,,,,,,,,,,,,,
World,-30729,195.08012700165,,,,,,,,,,,,,,,,,
World,-30646,194.4295742917,,,,,,,,,,,,,,,,,
World,-30562,194.606829741,,,,,,,,,,,,,,,,,
World,-30486,194.110429478875,,,,,,,,,,,,,,,,,
World,-30412,195.247244775875,,,,,,,,,,,,,,,,,
World,-30359,192.465187781667,,,,,,,,,,,,,,,,,
World,-30202,196.9080549903,,,,,,,,,,,,,,,,,
World,-30198,196.4166558834,,,,,,,,,,,,,,,,,
World,-30131,193.90502757875,,,,,,,,,,,,,,,,,
World,-30078,193.3257604058,,,,,,,,,,,,,,,,,
World,-29985,192.507154839675,,,,,,,,,,,,,,,,,
World,-29869,192.9276430365,,,,,,,,,,,,,,,,,
World,-29843,193.71283854975,,,,,,,,,,,,,,,,,
World,-29575,189.946864958,,,,,,,,,,,,,,,,,
World,-29407,188.4753253155,,,,,,,,,,,,,,,,,
World,-29156,187.999563507075,,,,,,,,,,,,,,,,,
World,-28827,190.3322228457,,,,,,,,,,,,,,,,,
World,-28764,187.1432812245,,,,,,,,,,,,,,,,,
World,-28580,182.936081584225,,,,,,,,,,,,,,,,,
World,-28451,184.2981804458,,,,,,,,,,,,,,,,,
World,-28364,185.9886464213,,,,,,,,,,,,,,,,,
World,-28329,186.5173876995,,,,,,,,,,,,,,,,,
World,-28233,188.475316491,,,,,,,,,,,,,,,,,
World,-28153,188.2467783878,,,,,,,,,,,,,,,,,
World,-28050,191.5673410079,,,,,,,,,,,,,,,,,
World,-28003,191.375496743275,,,,,,,,,,,,,,,,,
World,-27889,190.9669244527,,,,,,,,,,,,,,,,,
World,-27794,191.28441196185,,,,,,,,,,,,,,,,,
World,-27732,189.77280474485,,,,,,,,,,,,,,,,,
World,-27660,189.24251845,,,,,,,,,,,,,,,,,
World,-27461,189.2132558424,,,,,,,,,,,,,,,,,
World,-27417,189.82870639425,,,,,,,,,,,,,,,,,
World,-27375,191.0119519104,,,,,,,,,,,,,,,,,
World,-27301,192.39141674277,,,,,,,,,,,,,,,,,
World,-27256,188.0966829643,,,,,,,,,,,,,,,,,
World,-27202,192.264338567925,,,,,,,,,,,,,,,,,
World,-27060,192.8724796734,,,,,,,,,,,,,,,,,
World,-27000,193.2594032754,,,,,,,,,,,,,,,,,
World,-26954,192.68758991725,,,,,,,,,,,,,,,,,
World,-26893,193.8897968002,,,,,,,,,,,,,,,,,
World,-26775,193.80250764615,,,,,,,,,,,,,,,,,
World,-26677,192.8154242622,,,,,,,,,,,,,,,,,
World,-26628,193.1001041801,,,,,,,,,,,,,,,,,
World,-26478,189.6458701976,,,,,,,,,,,,,,,,,
World,-26465,189.156744422,,,,,,,,,,,,,,,,,
World,-26421,192.63389865615,,,,,,,,,,,,,,,,,
World,-26323,191.5941937651,,,,,,,,,,,,,,,,,
World,-26265,191.816137593,,,,,,,,,,,,,,,,,
World,-26148,189.957579680375,,,,,,,,,,,,,,,,,
World,-26024,189.286787345625,,,,,,,,,,,,,,,,,
World,-25978,188.986348984275,,,,,,,,,,,,,,,,,
World,-25936,189.27849064935,,,,,,,,,,,,,,,,,
World,-25917,190.5849616488,,,,,,,,,,,,,,,,,
World,-25872,187.586392521325,,,,,,,,,,,,,,,,,
World,-25770,189.304523923175,,,,,,,,,,,,,,,,,
World,-25765,190.6078690615,,,,,,,,,,,,,,,,,
World,-25738,192.712370759625,,,,,,,,,,,,,,,,,
World,-25712,191.46001174245,,,,,,,,,,,,,,,,,
World,-25637,191.95350057715,,,,,,,,,,,,,,,,,
World,-25601,191.533758785588,,,,,,,,,,,,,,,,,
World,-25554,191.23379793375,,,,,,,,,,,,,,,,,
World,-25493,191.953133708875,,,,,,,,,,,,,,,,,
World,-25331,190.0614572262,,,,,,,,,,,,,,,,,
World,-25221,194.928153007,,,,,,,,,,,,,,,,,
World,-25136,186.271358966325,,,,,,,,,,,,,,,,,
World,-25093,187.3935686286,,,,,,,,,,,,,,,,,
World,-25006,188.0846282088,,,,,,,,,,,,,,,,,
World,-24909,186.43114764435,,,,,,,,,,,,,,,,,
World,-24755,185.436604357875,,,,,,,,,,,,,,,,,
